Incident Number,Highest Offense Description,Highest Offense Code,Family Violence,Occurred Date Time,Occurred Date,Occurred Time,Report Date Time,Report Date,Report Time,Location Type,Address,Zip Code,Council District,APD Sector,APD District,PRA,Census Tract,Clearance Status,Clearance Date,UCR Category,Category Description,X-coordinate,Y-coordinate,Latitude,Longitude,Location
20205011465,THEFT,600,N,03/19/2020 07:30:00 PM,03/19/2020,1930,03/20/2020 02:09:00 PM,03/20/2020,1409,RESIDENCE / HOME,2606 SALADO ST,78705,9,BA,3,356,,N,03/23/2020,23H,Theft,3113253,3113253,30.29146745,-97.74553799,"(30.29146745, -97.74553799)"
2020811227,ASSAULT W/INJURY-FAM/DATE VIOL,900,Y,03/21/2020 11:06:00 PM,03/21/2020,2306,03/22/2020 12:30:00 AM,03/22/2020,30,RESIDENCE / HOME,701 W 28TH ST,78705,9,BA,3,356,,C,03/22/2020,,,3113521,3113521,30.29327554,-97.74464012,"(30.29327554, -97.74464012)"
20205011738,VIOL CITY ORDINANCE - OTHER,3299,N,03/22/2020 07:00:00 PM,03/22/2020,1900,03/23/2020 10:57:00 AM,03/23/2020,1057,PARKING LOTS / GARAGE,2515 PEARL ST,78705,9,BA,3,356,,,,,,3113033,3113033,30.29064861,-97.74625718,"(30.29064861, -97.74625718)"
2020730682,DATING DISTURBANCE,2400,N,03/13/2020 10:48:00 AM,03/13/2020,1048,03/13/2020 10:48:00 AM,03/13/2020,1048,RESIDENCE / HOME,621 W 31ST ST,78705,9,BA,3,345,,N,03/22/2020,,,3114131,3114131,30.29817343,-97.74257535,"(30.29817343, -97.74257535)"
20205052578,MAIL THEFT,8503,N,12/23/2020 10:00:00 AM,12/23/2020,1000,12/23/2020 02:59:00 PM,12/23/2020,1459,RESIDENCE / HOME,403 W 38TH ST,78705,9,BA,1,346,5,N,12/28/2020,23H,Theft,3115940,3115940,30.30172718,-97.73674609,"(30.30172718, -97.73674609)"
20205011635,BURGLARY OF VEHICLE,601,N,03/22/2020 02:00:00 AM,03/22/2020,200,03/22/2020 12:48:00 PM,03/22/2020,1248,PARKING LOTS / GARAGE,2809 RIO GRANDE ST,78705,9,BA,1,360,,N,03/25/2020,23F,Theft,3113773,3113773,30.29411156,-97.74381902,"(30.29411156, -97.74381902)"
20201391050,ASSAULT WITH INJURY,900,N,05/18/2020 04:53:00 PM,05/18/2020,1653,05/18/2020 04:53:00 PM,05/18/2020,1653,STREETS / HWY / ROAD / ALLEY,3011 WASHINGTON SQ,78705,9,BA,3,345,,N,05/22/2020,,,3113962,3113962,30.2983052,-97.74310746,"(30.2983052, -97.74310746)"
20205023778,HARASSMENT,2703,Y,06/18/2020 06:22:00 PM,06/18/2020,1822,06/18/2020 06:22:00 PM,06/18/2020,1822,RESIDENCE / HOME,2410 LONGVIEW ST,78705,9,BA,3,356,,N,06/22/2020,,,3111490,3111490,30.2892683,-97.75118427,"(30.2892683, -97.75118427)"
20202710046,VOYEURISM-PEEPING TOM,2407,N,09/27/2020 01:14:00 AM,09/27/2020,114,09/27/2020 01:50:00 AM,09/27/2020,150,RESIDENCE / HOME,807 W 25TH ST,78705,9,BA,3,356,,N,10/09/2020,,,3112986,3112986,30.28904904,-97.74644901,"(30.28904904, -97.74644901)"
20195002470,BURGLARY OF VEHICLE,601,N,01/17/2019 08:00:00 PM,01/17/2019,2000,01/18/2019 08:42:00 AM,01/18/2019,842,RESIDENCE / HOME,705 CAROLYN AVE,78705,9,BA,1,347,,N,01/18/2019,23F,Theft,3118445,3118445,30.29571389,-97.72896843,"(30.29571389, -97.72896843)"
20205039982,BURGLARY OF VEHICLE,601,N,10/03/2020 07:00:00 PM,10/03/2020,1900,10/05/2020 01:03:00 PM,10/05/2020,1303,STREETS / HWY / ROAD / ALLEY,705 CAROLYN AVE,78705,9,BA,1,347,,N,10/05/2020,23F,Theft,3118445,3118445,30.29571389,-97.72896843,"(30.29571389, -97.72896843)"
20205037813,VIOL OF PROTECTIVE ORDER,3009,N,09/13/2020 12:00:00 PM,09/13/2020,1200,09/21/2020 05:38:00 PM,09/21/2020,1738,RESIDENCE / HOME,706 W MARTIN LUTHER KING JR BLVD,78705,9,BA,2,358,,N,10/08/2020,,,3113117,3113117,30.28329557,-97.74618805,"(30.28329557, -97.74618805)"
20195021288,THEFT,600,N,05/24/2019 06:00:00 PM,05/24/2019,1800,05/25/2019 09:41:00 AM,05/25/2019,941,RESIDENCE / HOME,1300 W 24TH ST,78705,9,BA,3,356,,,,23H,Theft,3111311,3111311,30.28889213,-97.75176162,"(30.28889213, -97.75176162)"
20205039804,BURGLARY OF VEHICLE,601,N,09/26/2020 05:22:00 PM,09/26/2020,1722,10/03/2020 05:22:00 PM,10/03/2020,1722,STREETS / HWY / ROAD / ALLEY,3001 CEDAR ST,78705,9,BA,1,346,,N,10/05/2020,23F,Theft,3115647,3115647,30.29514875,-97.73785171,"(30.29514875, -97.73785171)"
2019711158,THEFT,600,N,03/12/2019 02:25:00 PM,03/12/2019,1425,03/12/2019 04:17:00 PM,03/12/2019,1617,SPECIALTY  STORE (TV  FUR ETC.),2004 GUADALUPE ST,78705,9,BA,1,359,,N,04/11/2019,23H,Theft,3114320,3114320,30.28297119,-97.74238443,"(30.28297119, -97.74238443)"
20205014904,BURGLARY OF VEHICLE,601,N,04/14/2020 03:00:00 PM,04/14/2020,1500,04/15/2020 09:02:00 PM,04/15/2020,2102,RESIDENCE / HOME,3206 TOM GREEN ST,78705,9,BA,1,346,5,N,04/16/2020,23F,Theft,3117028,3117028,30.29573355,-97.73345899,"(30.29573355, -97.73345899)"
20205040502,BURGLARY OF VEH-NO SUSPECT/FU,601,N,10/06/2020 10:00:00 PM,10/06/2020,2200,10/08/2020 10:38:00 AM,10/08/2020,1038,RESIDENCE / HOME,3202 HELMS ST,78705,9,BA,1,346,,N,10/08/2020,23F,Theft,3116333,3116333,30.29671005,-97.73563547,"(30.29671005, -97.73563547)"
20205038508,THEFT OF BICYCLE,609,N,09/18/2020 08:00:00 AM,09/18/2020,800,09/26/2020 08:23:00 AM,09/26/2020,823,PARKING LOTS / GARAGE,3400 HARMON AVE,78705,9,BA,1,348,,N,10/06/2020,23H,Theft,3120434,3120434,30.29246578,-97.72275227,"(30.29246578, -97.72275227)"
20205040180,BURGLARY OF RESIDENCE,500,N,10/05/2020 01:00:00 PM,10/05/2020,1300,10/06/2020 01:55:00 PM,10/06/2020,1355,RESIDENCE / HOME,1002 W 26TH ST,78705,9,BA,3,356,,N,10/06/2020,220,Burglary,3112355,3112355,30.29119224,-97.74839138,"(30.29119224, -97.74839138)"
20205025464,BURGLARY OF VEHICLE,601,N,06/30/2020 10:15:00 PM,06/30/2020,2215,07/01/2020 11:57:00 AM,07/01/2020,1157,RESIDENCE / HOME,709 W 22ND ST,78705,9,BA,2,358,,N,07/02/2020,23F,Theft,3113171,3113171,30.2849854,-97.74597163,"(30.2849854, -97.74597163)"
20205039965,THEFT,600,N,10/02/2020 02:00:00 AM,10/02/2020,200,10/05/2020 12:16:00 PM,10/05/2020,1216,OTHER / UNKNOWN,1909 RIO GRANDE ST,78705,9,BA,1,359,,N,10/07/2020,23H,Theft,3113550,3113550,30.28357299,-97.74480843,"(30.28357299, -97.74480843)"
20205040277,THEFT,600,N,10/02/2020 12:00:00 AM,10/02/2020,0,10/07/2020 09:17:00 AM,10/07/2020,917,OTHER / UNKNOWN,3011 WASHINGTON SQ,78705,9,BA,3,345,,N,10/08/2020,23H,Theft,3113962,3113962,30.2983052,-97.74310746,"(30.2983052, -97.74310746)"
20191350171,ASSAULT W/INJURY-FAM/DATE VIOL,900,Y,05/15/2019 03:24:00 AM,05/15/2019,324,05/15/2019 05:36:00 AM,05/15/2019,536,RESIDENCE / HOME,611 W 37TH ST,78705,9,BA,3,345,,C,05/15/2019,,,3114979,3114979,30.30226712,-97.73977759,"(30.30226712, -97.73977759)"
20208004708,BURGLARY OF VEH-NO SUSPECT/FU,601,N,10/05/2020 06:25:00 PM,10/05/2020,1825,10/05/2020 06:58:00 PM,10/05/2020,1858,RESIDENCE / HOME,2200 PEARL ST,78705,9,BA,2,358,,N,10/08/2020,23F,Theft,3112931,3112931,30.28562749,-97.746715,"(30.28562749, -97.746715)"
2020910116,FAMILY DISTURBANCE,3400,N,03/31/2020 03:18:00 AM,03/31/2020,318,03/31/2020 03:18:00 AM,03/31/2020,318,RESIDENCE / HOME,3121 SPEEDWAY,78705,9,BA,1,346,,,,,,3116208,3116208,30.29601712,-97.7360503,"(30.29601712, -97.7360503)"
2020880626,AUTO THEFT,700,N,03/27/2020 10:00:00 PM,03/27/2020,2200,03/28/2020 12:53:00 PM,03/28/2020,1253,RESIDENCE / HOME,2914 SALADO ST,78705,9,BA,3,345,,N,04/01/2020,240,Auto Theft,3113661,3113661,30.29686483,-97.74410013,"(30.29686483, -97.74410013)"
20208004788,THEFT BY SHOPLIFTING,607,N,10/09/2020 06:35:00 PM,10/09/2020,1835,10/09/2020 08:00:00 PM,10/09/2020,2000,DEPARTMENT / DISCOUNT STORE,2354 GUADALUPE ST,78705,9,BA,1,359,,N,10/12/2020,23C,Theft,3114454,3114454,30.28756968,-97.74183632,"(30.28756968, -97.74183632)"
2020900630,FAMILY DISTURBANCE,3400,N,03/30/2020 01:16:00 PM,03/30/2020,1316,03/30/2020 01:16:00 PM,03/30/2020,1316,RESIDENCE / HOME,3121 SPEEDWAY,78705,9,BA,1,346,,N,04/04/2020,,,3116208,3116208,30.29601712,-97.7360503,"(30.29601712, -97.7360503)"
20205013295,THEFT OF BICYCLE,609,N,04/02/2020 12:00:00 PM,04/02/2020,1200,04/03/2020 10:34:00 AM,04/03/2020,1034,RESIDENCE / HOME,3104 CEDAR ST,78705,9,BA,1,346,,N,04/03/2020,23H,Theft,3115635,3115635,30.29616934,-97.7378623,"(30.29616934, -97.7378623)"
20201240282,VIOL OF PROTECTIVE ORDER,3009,N,05/03/2020 04:30:00 AM,05/03/2020,430,05/03/2020 05:07:00 AM,05/03/2020,507,PARK / PLAYGROUND,W 33RD ST / BAILEY LN,78705,10,BA,3,344,2,N,05/04/2020,,,3112595,3112595,30.30287327,-97.74731778,"(30.30287327, -97.74731778)"
20205013144,BURGLARY OF VEHICLE,601,N,04/01/2020 05:30:00 PM,04/01/2020,1730,04/02/2020 09:54:00 AM,04/02/2020,954,RESIDENCE / HOME,2815 GUADALUPE ST,78705,9,BA,1,361,,N,04/03/2020,23F,Theft,3114325,3114325,30.29420541,-97.742067,"(30.29420541, -97.742067)"
20205011220,THEFT BY SHOPLIFTING,607,N,03/18/2020 11:07:00 AM,03/18/2020,1107,03/18/2020 05:36:00 PM,03/18/2020,1736,SPECIALTY  STORE (TV  FUR ETC.),1003 W 34TH ST,78705,10,BA,3,344,,N,04/02/2020,23C,Theft,3113297,3113297,30.30259198,-97.74510022,"(30.30259198, -97.74510022)"
2020920708,DATING DISTURBANCE,2400,N,03/31/2020 11:15:00 AM,03/31/2020,1115,04/01/2020 05:06:00 PM,04/01/2020,1706,RESIDENCE / HOME,2515 PEARL ST,78705,9,BA,3,356,,,,,,3113033,3113033,30.29064861,-97.74625718,"(30.29064861, -97.74625718)"
2020911150,CRIMINAL TRESPASS,2716,N,03/31/2020 08:14:00 PM,03/31/2020,2014,03/31/2020 10:54:00 PM,03/31/2020,2254,RESIDENCE / HOME,3220 HARMON AVE,78705,9,BA,1,348,,C,04/02/2020,,,3120003,3120003,30.2906766,-97.72416662,"(30.2906766, -97.72416662)"
20202800054,AGG ROBBERY/DEADLY WEAPON,300,N,10/06/2020 12:54:00 AM,10/06/2020,54,10/06/2020 12:54:00 AM,10/06/2020,54,STREETS / HWY / ROAD / ALLEY,700 BLOCK W 24TH ST,78705,9,BA,3,356,,,,120,Robbery,3113221,3113221,30.28807741,-97.74573029,"(30.28807741, -97.74573029)"
20193221027,AUTO THEFT,700,N,11/18/2019 01:32:00 PM,11/18/2019,1332,11/18/2019 01:32:00 PM,11/18/2019,1332,RESIDENCE / HOME,600 W 26TH ST,78705,9,BA,1,360,,N,12/11/2019,240,Auto Theft,3113909,3113909,30.29110936,-97.74346854,"(30.29110936, -97.74346854)"
20208004716,CRIMINAL MISCHIEF,1400,N,09/30/2020 10:00:00 PM,09/30/2020,2200,10/05/2020 04:12:00 PM,10/05/2020,1612,PARKING LOTS / GARAGE,3409 GROOMS ST,78705,9,BA,1,346,,N,10/07/2020,,,3117126,3117126,30.29803354,-97.73308642,"(30.29803354, -97.73308642)"
20205013137,SUSPICIOUS PERSON,3403,N,04/02/2020 05:45:00 AM,04/02/2020,545,04/02/2020 09:23:00 AM,04/02/2020,923,RESIDENCE / HOME,404 W 34TH ST,78705,9,BA,1,346,5,,,,,3115494,3115494,30.2998426,-97.73821042,"(30.2998426, -97.73821042)"
20193590496,BURGLARY NON RESIDENCE,502,N,12/25/2019 07:04:00 AM,12/25/2019,704,12/25/2019 07:27:00 AM,12/25/2019,727,DEPARTMENT / DISCOUNT STORE,2354 GUADALUPE ST,78705,9,BA,1,359,,N,12/26/2019,220,Burglary,3114454,3114454,30.28756968,-97.74183632,"(30.28756968, -97.74183632)"
20195050906,THEFT FROM BUILDING,617,N,12/04/2019 09:30:00 AM,12/04/2019,930,12/12/2019 12:22:00 PM,12/12/2019,1222,RESIDENCE / HOME,3110 GUADALUPE ST,78705,9,BA,3,345,,N,12/12/2019,23D,Theft,3114593,3114593,30.29855342,-97.74110083,"(30.29855342, -97.74110083)"
20198002343,BURGLARY OF VEHICLE,601,N,06/30/2019 06:30:00 PM,06/30/2019,1830,07/02/2019 04:52:00 PM,07/02/2019,1652,STREETS / HWY / ROAD / ALLEY,2313 RED RIVER ST,78705,1,UT,B,363,,,,23F,Theft,3119017,3119017,30.28424739,-97.7274651,"(30.28424739, -97.7274651)"
20205021401,BURGLARY OF VEHICLE,601,N,06/01/2020 07:20:00 AM,06/01/2020,720,06/01/2020 07:39:00 PM,06/01/2020,1939,PARKING LOTS / GARAGE,711 W 32ND ST,78705,9,BA,3,345,2,N,06/02/2020,23F,Theft,3113852,3113852,30.30002753,-97.74340989,"(30.30002753, -97.74340989)"
20193311034,GRAFFITI,1402,N,11/27/2019 05:30:00 AM,11/27/2019,530,11/27/2019 04:05:00 PM,11/27/2019,1605,RESIDENCE / HOME,3304 HELMS ST,78705,9,BA,1,346,,N,12/10/2019,,,3116563,3116563,30.29755567,-97.73488372,"(30.29755567, -97.73488372)"
2020520097,HARASSMENT,2703,Y,02/21/2020 01:59:00 AM,02/21/2020,159,02/21/2020 01:59:00 AM,02/21/2020,159,RESIDENCE / HOME,2100 NUECES ST,78705,9,BA,1,359,6,N,05/08/2020,,,3113755,3113755,30.28415088,-97.74414328,"(30.28415088, -97.74414328)"
20195050224,THEFT FROM PERSON,610,N,12/07/2019 11:45:00 PM,12/07/2019,2345,12/08/2019 01:18:00 AM,12/08/2019,118,RESIDENCE / HOME,2515 PEARL ST,78705,9,BA,3,356,,N,12/09/2019,23A,Theft,3113033,3113033,30.29064861,-97.74625718,"(30.29064861, -97.74625718)"
20195043652,BURGLARY OF VEHICLE,601,N,10/22/2019 01:00:00 PM,10/22/2019,1300,10/22/2019 03:24:00 PM,10/22/2019,1524,STREETS / HWY / ROAD / ALLEY,1109 W 22ND HALF ST,78705,9,BA,2,358,,N,10/23/2019,23F,Theft,3111754,3111754,30.28638439,-97.75042477,"(30.28638439, -97.75042477)"
2020670651,BURGLARY NON RESIDENCE,502,N,03/07/2020 12:18:00 AM,03/07/2020,18,03/07/2020 11:50:00 AM,03/07/2020,1150,RESTAURANTS,1906 GUADALUPE ST,78705,9,BA,1,359,6,N,03/11/2020,220,Burglary,3114310,3114310,30.28253202,-97.74242791,"(30.28253202, -97.74242791)"
20193440223,CRIMINAL MISCHIEF,1400,N,11/30/2019 12:00:00 AM,11/30/2019,0,12/10/2019 08:47:00 AM,12/10/2019,847,PARKING LOTS / GARAGE,2802 WHITIS AVE,78705,9,BA,1,361,,N,12/12/2019,,,3114844,3114844,30.29341348,-97.74044337,"(30.29341348, -97.74044337)"
20205040600,SUSPICIOUS PERSON,3403,N,10/06/2020 10:00:00 PM,10/06/2020,2200,10/08/2020 04:56:00 PM,10/08/2020,1656,RESIDENCE / HOME,2700 NUECES ST,78705,9,BA,1,360,,,,,,3113981,3113981,30.29206959,-97.74321459,"(30.29206959, -97.74321459)"
20195017819,BURGLARY OF VEHICLE,601,N,05/02/2019 12:00:00 AM,05/02/2019,0,05/02/2019 11:02:00 AM,05/02/2019,1102,PARKING LOTS / GARAGE,301 W 34TH ST,78705,9,BA,1,346,5,N,05/05/2019,23F,Theft,3115945,3115945,30.29887631,-97.73680694,"(30.29887631, -97.73680694)"
20195006649,CRIMINAL MISCHIEF,1400,N,02/08/2019 06:00:00 PM,02/08/2019,1800,02/15/2019 11:55:00 AM,02/15/2019,1155,RESIDENCE / HOME,616 W 35TH ST,78705,9,BA,3,345,,N,02/18/2019,,,3114813,3114813,30.30191216,-97.74031329,"(30.30191216, -97.74031329)"
20195044491,CRED CARD ABUSE - OTHER,1106,N,10/26/2019 05:30:00 PM,10/26/2019,1730,10/28/2019 03:18:00 PM,10/28/2019,1518,COMMERCIAL / OFFICE BUILDING,1904 GUADALUPE ST,78705,9,BA,1,359,6,N,10/29/2019,,,3114306,3114306,30.28233985,-97.74244574,"(30.28233985, -97.74244574)"
20205037230,THEFT OF BICYCLE,609,N,09/15/2020 08:00:00 AM,09/15/2020,800,09/17/2020 03:12:00 PM,09/17/2020,1512,OTHER / UNKNOWN,2100 RIO GRANDE ST,78705,9,BA,2,358,,N,10/08/2020,23H,Theft,3113391,3113391,30.28428962,-97.74529309,"(30.28428962, -97.74529309)"
20195050416,BURGLARY OF VEHICLE,601,N,12/07/2019 07:00:00 PM,12/07/2019,1900,12/09/2019 01:37:00 PM,12/09/2019,1337,RESIDENCE / HOME,2504 SAN GABRIEL ST,78705,9,BA,3,356,,N,12/10/2019,23F,Theft,3112549,3112549,30.29020675,-97.74780294,"(30.29020675, -97.74780294)"
20193340666,FAMILY DISTURBANCE/PARENTAL,3458,N,11/30/2019 11:29:00 AM,11/30/2019,1129,11/30/2019 11:29:00 AM,11/30/2019,1129,RESIDENCE / HOME,108 W 32ND ST,78705,9,BA,1,346,,N,12/09/2019,,,3115949,3115949,30.29738068,-97.7368345,"(30.29738068, -97.7368345)"
20195030709,HARASSMENT,2703,N,07/28/2019 01:00:00 PM,07/28/2019,1300,07/28/2019 03:47:00 PM,07/28/2019,1547,RESIDENCE / HOME,910 W 25TH ST,78705,9,BA,3,356,,N,09/06/2019,,,3112695,3112695,30.28963665,-97.7473555,"(30.28963665, -97.7473555)"
20192740671,ROBBERY BY THREAT,305,N,10/01/2019 10:28:00 AM,10/01/2019,1028,10/01/2019 12:16:00 PM,10/01/2019,1216,BANKS / SAVINGS & LOAN,1904 GUADALUPE ST,78705,9,BA,1,359,6,,,120,Robbery,3114306,3114306,30.28233985,-97.74244574,"(30.28233985, -97.74244574)"
20192632102,DISCLOSE/PROMO INTIMATE VISUAL,2610,N,09/19/2019 12:40:00 AM,09/19/2019,40,09/20/2019 09:41:00 PM,09/20/2019,2141,RESIDENCE / HOME,2700 BLOCK NUECES ST,78705,9,BA,1,360,,N,10/01/2019,,,0,0,,,
20193430257,BURGLARY OF RESIDENCE,500,N,12/09/2019 05:36:00 AM,12/09/2019,536,12/09/2019 06:41:00 AM,12/09/2019,641,RESIDENCE / HOME,2212 SAN GABRIEL ST,78705,9,BA,2,358,,C,12/09/2019,220,Burglary,3112358,3112358,30.28662345,-97.74850422,"(30.28662345, -97.74850422)"
20195051012,THEFT OF BICYCLE,609,N,12/11/2019 05:00:00 PM,12/11/2019,1700,12/13/2019 09:56:00 AM,12/13/2019,956,OTHER / UNKNOWN,1911 SAN ANTONIO ST,78705,9,BA,1,359,6,N,12/13/2019,23H,Theft,3114183,3114183,30.2831339,-97.74281422,"(30.2831339, -97.74281422)"
20208004626,BURGLARY OF VEH-NO SUSPECT/FU,601,N,10/03/2020 01:00:00 PM,10/03/2020,1300,10/05/2020 08:31:00 AM,10/05/2020,831,RESIDENCE / HOME,505 BELLEVUE PL,78705,9,BA,1,347,,N,10/06/2020,23F,Theft,3116899,3116899,30.29152786,-97.73398112,"(30.29152786, -97.73398112)"
20198004877,THEFT OF BICYCLE,609,N,12/02/2019 02:00:00 AM,12/02/2019,200,12/02/2019 01:08:00 PM,12/02/2019,1308,RESIDENCE / HOME,900 W 23RD ST,78705,9,BA,2,358,,N,12/11/2019,23H,Theft,3112899,3112899,30.28757022,-97.74676436,"(30.28757022, -97.74676436)"
20193561087,DATING DISTURBANCE,2400,N,12/22/2019 05:03:00 PM,12/22/2019,1703,12/22/2019 05:03:00 PM,12/22/2019,1703,RESIDENCE / HOME,621 W 31ST ST,78705,9,BA,3,345,,,,,,3114131,3114131,30.29817343,-97.74257535,"(30.29817343, -97.74257535)"
20202930872,AUTO THEFT,700,N,10/18/2020 04:00:00 PM,10/18/2020,1600,10/19/2020 02:57:00 PM,10/19/2020,1457,STREETS / HWY / ROAD / ALLEY,W 28TH HALF ST / SALADO ST,78705,9,BA,3,356,,N,10/20/2020,240,Auto Theft,3113374,3113374,30.29546753,-97.74504724,"(30.29546753, -97.74504724)"
20195050242,THEFT OF LICENSE PLATE,614,N,12/05/2019 04:00:00 PM,12/05/2019,1600,12/08/2019 10:00:00 AM,12/08/2019,1000,PARKING LOTS / GARAGE,1905 NUECES ST,78705,9,BA,1,359,,N,12/08/2019,23G,Theft,3113860,3113860,30.28301713,-97.74384094,"(30.28301713, -97.74384094)"
20198004992,IDENTITY THEFT,4022,N,11/12/2019 11:10:00 AM,11/12/2019,1110,11/23/2019 11:16:00 AM,11/23/2019,1116,RESIDENCE / HOME,2610 WHITIS AVE,78705,9,UT,B,361,,N,12/12/2019,,,3114775,3114775,30.29083124,-97.74073142,"(30.29083124, -97.74073142)"
20205003068,THEFT,600,N,01/20/2020 07:30:00 PM,01/20/2020,1930,01/22/2020 03:48:00 PM,01/22/2020,1548,RESIDENCE / HOME,702 W 25TH ST,78705,9,BA,3,356,,N,01/23/2020,23H,Theft,3113387,3113387,30.28957866,-97.74516395,"(30.28957866, -97.74516395)"
20195050168,DEBIT CARD ABUSE,1108,N,12/06/2019 06:05:00 PM,12/06/2019,1805,12/07/2019 02:12:00 PM,12/07/2019,1412,RESIDENCE / HOME,2810 NUECES ST,78705,9,BA,1,360,,N,12/09/2019,,,3114052,3114052,30.29418991,-97.74293266,"(30.29418991, -97.74293266)"
20205040210,BURGLARY OF VEHICLE,601,N,10/04/2020 03:00:00 PM,10/04/2020,1500,10/06/2020 03:21:00 PM,10/06/2020,1521,PARKING LOTS / GARAGE,600 W 26TH ST,78705,9,BA,1,360,,N,10/07/2020,23F,Theft,3113909,3113909,30.29110936,-97.74346854,"(30.29110936, -97.74346854)"
20198004016,THEFT OF BICYCLE,609,N,10/14/2019 10:00:00 PM,10/14/2019,2200,10/15/2019 08:49:00 AM,10/15/2019,849,RESIDENCE / HOME,3316 GUADALUPE ST,78705,9,BA,3,345,,N,10/16/2019,23H,Theft,3114792,3114792,30.30042913,-97.7404197,"(30.30042913, -97.7404197)"
20202781099,FAMILY DISTURBANCE,3400,N,10/04/2020 06:59:00 PM,10/04/2020,1859,10/04/2020 06:59:00 PM,10/04/2020,1859,RESIDENCE / HOME,1905 CLIFF ST,78705,9,BA,2,358,,,,,,3111344,3111344,30.28532201,-97.75175253,"(30.28532201, -97.75175253)"
20193371039,AUTO THEFT,700,N,11/28/2019 12:01:00 AM,11/28/2019,1,12/03/2019 03:43:00 PM,12/03/2019,1543,STREETS / HWY / ROAD / ALLEY,2502 LEON ST,78705,9,BA,3,356,,N,12/10/2019,240,Auto Theft,3112027,3112027,30.28984976,-97.74946684,"(30.28984976, -97.74946684)"
2019970344,THEFT,600,N,04/07/2019 03:35:00 AM,04/07/2019,335,04/07/2019 04:08:00 AM,04/07/2019,408,STREETS / HWY / ROAD / ALLEY,2700 SAN PEDRO ST,78705,9,BA,3,356,,N,05/15/2019,23H,Theft,3113133,3113133,30.29314367,-97.74587337,"(30.29314367, -97.74587337)"
20191200929,HARASSMENT,2703,N,04/30/2019 09:30:00 AM,04/30/2019,930,04/30/2019 02:16:00 PM,04/30/2019,1416,RESIDENCE / HOME,2408 LONGVIEW ST,78705,9,BA,3,356,6,N,05/21/2019,,,3111486,3111486,30.28907338,-97.75120216,"(30.28907338, -97.75120216)"
20195037538,VIOL OF BOND CONDITIONS,3006,N,09/10/2019 03:29:00 PM,09/10/2019,1529,09/11/2019 04:36:00 PM,09/11/2019,1636,RESIDENCE / HOME,611 W 37TH ST,78705,9,BA,3,345,,N,09/19/2019,,,3114979,3114979,30.30226712,-97.73977759,"(30.30226712, -97.73977759)"
20202800060,AGG ROBBERY/DEADLY WEAPON,300,N,10/06/2020 01:03:00 AM,10/06/2020,103,10/06/2020 01:03:00 AM,10/06/2020,103,STREETS / HWY / ROAD / ALLEY,2505 LONGVIEW ST,78705,9,BA,3,356,,,,120,Robbery,3111781,3111781,30.29006613,-97.75024068,"(30.29006613, -97.75024068)"
20192890850,ROBBERY BY THREAT,305,N,10/16/2019 11:32:00 AM,10/16/2019,1132,10/16/2019 11:32:00 AM,10/16/2019,1132,BANKS / SAVINGS & LOAN,1904 GUADALUPE ST,78705,9,BA,1,359,6,C,10/28/2019,120,Robbery,3114306,3114306,30.28233985,-97.74244574,"(30.28233985, -97.74244574)"
20195038900,CRIMINAL MISCHIEF,1400,N,09/19/2019 02:00:00 PM,09/19/2019,1400,09/20/2019 04:31:00 PM,09/20/2019,1631,OTHER / UNKNOWN,1907 SAN GABRIEL ST,78705,9,BA,2,358,,N,09/23/2019,,,3112571,3112571,30.28416612,-97.74789502,"(30.28416612, -97.74789502)"
20192991324,AUTO THEFT,700,N,10/20/2019 05:00:00 PM,10/20/2019,1700,10/26/2019 06:27:00 PM,10/26/2019,1827,PARKING LOTS / GARAGE,720 HARRIS AVE,78705,9,BA,1,347,,N,12/03/2019,240,Auto Theft,3118720,3118720,30.29464888,-97.72812558,"(30.29464888, -97.72812558)"
2020800147,SUSPICIOUS PERSON,3403,N,03/20/2020 02:27:00 AM,03/20/2020,227,03/20/2020 02:27:00 AM,03/20/2020,227,STREETS / HWY / ROAD / ALLEY,603 W 30TH ST,78705,9,BA,3,345,2,N,03/23/2020,,,3114106,3114106,30.29683359,-97.74269055,"(30.29683359, -97.74269055)"
20195010419,THEFT,600,N,03/11/2019 08:00:00 PM,03/11/2019,2000,03/13/2019 08:30:00 AM,03/13/2019,830,RESTAURANTS,2000 GUADALUPE ST,78705,9,BA,1,359,,N,03/13/2019,23H,Theft,3114317,3114317,30.28284219,-97.7423974,"(30.28284219, -97.7423974)"
20198004801,THEFT OF BICYCLE,609,N,11/26/2019 12:15:00 PM,11/26/2019,1215,11/27/2019 01:29:00 AM,11/27/2019,129,RESIDENCE / HOME,2510 SAN GABRIEL ST,78705,9,BA,3,356,,N,12/02/2019,23H,Theft,3112580,3112580,30.29045766,-97.74769797,"(30.29045766, -97.74769797)"
20205025602,CRUELTY TO ANIMALS,2717,N,07/01/2020 06:00:00 PM,07/01/2020,1800,07/02/2020 10:24:00 AM,07/02/2020,1024,OTHER / UNKNOWN,1001 W 34TH ST,78705,10,BA,3,344,,N,07/03/2020,,,3113341,3113341,30.30260841,-97.74496032,"(30.30260841, -97.74496032)"
20205040187,CRIMINAL MISCHIEF,1400,N,10/06/2020 12:15:00 PM,10/06/2020,1215,10/06/2020 02:15:00 PM,10/06/2020,1415,OTHER / UNKNOWN,2906 N IH 35 SB,78705,9,BA,1,348,,N,10/07/2020,,,3120512,3120512,30.29047334,-97.72255896,"(30.29047334, -97.72255896)"
